key,fare_amount
2015-01-27 13:08:24.0000002,8.200000000000001
2015-01-27 13:08:24.0000003,9.471428571428572
2011-10-08 11:53:44.0000002,4.728571428571429
2012-12-01 21:12:12.0000002,7.471428571428571
2012-12-01 21:12:12.0000003,17.757142857142856
2012-12-01 21:12:12.0000005,7.9
2011-10-06 12:10:20.0000001,5.214285714285714
2011-10-06 12:10:20.0000003,52.96142857142858
2011-10-06 12:10:20.0000002,10.285714285714286
2014-02-18 15:22:20.0000002,5.614285714285714
2014-02-18 15:22:20.0000003,7.742857142857143
2014-02-18 15:22:20.0000001,13.571428571428571
2010-03-29 20:20:32.0000002,4.514285714285713
2010-03-29 20:20:32.0000001,8.771428571428572
2011-10-06 03:59:12.0000002,8.814285714285715
2011-10-06 03:59:12.0000001,12.700000000000001
2012-07-15 16:45:04.0000006,11.37142857142857
2012-07-15 16:45:04.0000002,8.8
2012-07-15 16:45:04.0000003,5.885714285714286
2012-07-15 16:45:04.0000004,12.957142857142857
2014-10-29 02:09:56.0000001,8.242857142857144
2014-06-14 13:39:00.00000010,7.728571428571429
2014-06-14 13:39:00.00000060,8.342857142857143
2014-06-14 13:39:00.00000087,5.971428571428571
2014-06-14 13:39:00.00000050,14.814285714285715
2014-06-14 13:39:00.0000003,5.142857142857143
2014-06-14 13:39:00.000000158,37.15714285714286
2014-06-14 13:39:00.00000015,22.842857142857138
2014-06-14 13:39:00.00000073,5.585714285714286
2014-06-14 13:39:00.00000077,13.642857142857144
2014-06-14 13:39:00.000000145,9.157142857142858
2014-06-14 13:39:00.00000079,4.814285714285715
2014-06-14 13:39:00.000000121,4.685714285714285
2014-06-14 13:39:00.00000021,10.271428571428572
2014-06-14 13:39:00.0000005,7.871428571428572
2014-06-14 13:39:00.000000165,5.6571428571428575
2014-06-14 13:39:00.000000184,5.328571428571428
2014-06-14 13:39:00.00000059,5.8428571428571425
2014-06-14 13:39:00.00000070,7.128571428571429
2014-06-14 13:39:00.00000068,4.228571428571429
2014-06-14 13:39:00.000000133,14.900000000000002
2014-06-14 13:39:00.000000128,7.485714285714286
2014-06-14 13:39:00.000000136,14.771428571428572
2014-06-14 13:39:00.00000017,10.6
2014-06-14 13:39:00.000000111,4.742857142857143
2014-06-14 13:39:00.000000115,13.842857142857143
2014-06-14 13:39:00.000000168,5.6571428571428575
2014-06-14 13:39:00.00000031,5.942857142857142
2014-06-14 13:39:00.000000116,5.642857142857143
2014-06-14 13:39:00.00000051,5.3999999999999995
2014-06-14 13:39:00.000000193,10.87142857142857
2014-06-14 13:39:00.000000132,11.785714285714286
2014-06-14 13:39:00.000000167,17.085714285714285
2014-06-14 13:39:00.00000044,4.828571428571428
2014-06-14 13:39:00.000000138,5.542857142857143
2014-06-14 13:39:00.00000066,12.842857142857143
2014-06-14 13:39:00.00000063,8.242857142857144
2014-06-14 13:39:00.000000154,9.957142857142856
2014-06-14 13:39:00.00000097,13.485714285714286
2014-06-14 13:39:00.00000067,12.342857142857143
2014-06-14 13:39:00.000000179,5.885714285714286
2014-06-14 13:39:00.00000092,9.414285714285715
2014-06-14 13:39:00.00000029,5.728571428571429
2014-06-14 13:39:00.000000177,5.8428571428571425
2014-06-14 13:39:00.000000192,6.242857142857143
2014-06-14 13:39:00.000000181,5.642857142857143
2014-06-14 13:39:00.000000120,8.8
2014-06-14 13:39:00.0000008,5.1000000000000005
2014-06-14 13:39:00.000000103,5.428571428571429
2014-06-14 13:39:00.00000049,16.557142857142857
2014-06-14 13:39:00.000000108,6.257142857142857
2014-06-14 13:39:00.00000072,4.714285714285714
2014-06-14 13:39:00.000000182,10.342857142857143
2014-06-14 13:39:00.00000061,4.457142857142857
2014-06-14 13:39:00.00000093,8.485714285714286
2014-06-14 13:39:00.000000170,12.0
2014-06-14 13:39:00.000000147,46.34285714285714
2014-06-14 13:39:00.000000140,4.085714285714286
2014-06-14 13:39:00.000000159,4.1
2014-06-14 13:39:00.00000012,5.0
2014-06-14 13:39:00.00000025,5.585714285714286
2014-06-14 13:39:00.000000156,4.8428571428571425
2014-06-14 13:39:00.000000152,5.557142857142857
2014-06-14 13:39:00.000000129,11.114285714285714
2014-06-14 13:39:00.000000119,17.342857142857145
2014-06-14 13:39:00.000000118,3.9857142857142853
2014-06-14 13:39:00.00000076,5.1571428571428575
2014-06-14 13:39:00.000000135,7.1000000000000005
2014-06-14 13:39:00.00000023,19.957142857142856
2014-06-14 13:39:00.00000082,9.685714285714285
2014-06-14 13:39:00.000000125,12.271428571428572
2014-06-14 13:39:00.00000075,9.128571428571428
2014-06-14 13:39:00.000000124,6.771428571428572
2014-06-14 13:39:00.000000172,5.571428571428571
2014-06-14 13:39:00.00000024,15.342857142857142
2014-06-14 13:39:00.000000169,12.042857142857144
2014-06-14 13:39:00.00000052,10.714285714285714
2014-06-14 13:39:00.000000161,11.657142857142858
2014-06-14 13:39:00.00000038,7.142857142857143
2014-06-14 13:39:00.00000035,12.857142857142858
2014-06-14 13:39:00.00000053,10.914285714285715
2014-06-14 13:39:00.000000183,6.3
2014-06-14 13:39:00.000000131,52.99428571428571
2014-06-14 13:39:00.000000180,7.485714285714286
2014-06-14 13:39:00.000000130,6.685714285714286
2014-06-14 13:39:00.00000032,13.642857142857142
2014-06-14 13:39:00.000000148,10.728571428571428
2014-06-14 13:39:00.0000007,8.97142857142857
2014-06-14 13:39:00.00000095,10.457142857142857
2014-06-14 13:39:00.000000144,35.02428571428571
2014-06-14 13:39:00.000000141,24.442857142857143
2014-06-14 13:39:00.000000162,17.71428571428571
2014-06-14 13:39:00.00000018,12.357142857142858
2014-06-14 13:39:00.00000054,9.214285714285714
2014-06-14 13:39:00.00000040,5.728571428571429
2014-06-14 13:39:00.00000096,6.171428571428572
2014-06-14 13:39:00.00000055,20.185714285714287
2014-06-14 13:39:00.000000109,7.3428571428571425
2014-06-14 13:39:00.000000151,6.557142857142857
2014-06-14 13:39:00.00000016,9.242857142857144
2014-06-14 13:39:00.00000062,9.071428571428571
2014-06-14 13:39:00.000000191,13.014285714285716
2014-06-14 13:39:00.00000034,8.814285714285715
2014-06-14 13:39:00.000000160,6.9142857142857155
2014-06-14 13:39:00.00000013,5.271428571428571
2014-06-14 13:39:00.000000188,5.128571428571428
2014-06-14 13:39:00.00000086,7.385714285714286
2014-06-14 13:39:00.000000185,9.914285714285715
2014-06-14 13:39:00.00000074,8.4
2014-06-14 13:39:00.00000022,16.228571428571428
2014-06-14 13:39:00.00000036,4.585714285714286
2014-06-14 13:39:00.000000126,3.614285714285714
2014-06-14 13:39:00.000000190,6.442857142857143
2014-06-14 13:39:00.00000042,5.914285714285714
2014-06-14 13:39:00.000000178,6.514285714285714
2014-06-14 13:39:00.000000163,4.742857142857143
2014-06-14 13:39:00.00000020,11.014285714285716
2014-06-14 13:39:00.00000098,5.471428571428571
2014-06-14 13:39:00.000000114,19.414285714285715
2014-06-14 13:39:00.00000045,8.1
2014-06-14 13:39:00.00000094,5.014285714285714
2014-06-14 13:39:00.000000146,9.685714285714285
2014-06-14 13:39:00.00000033,7.271428571428571
2014-06-14 13:39:00.000000143,4.628571428571428
2014-06-14 13:39:00.000000107,5.428571428571429
2014-06-14 13:39:00.00000048,7.585714285714286
2014-06-14 13:39:00.00000043,11.371428571428572
2014-06-14 13:39:00.000000123,7.628571428571428
2014-06-14 13:39:00.000000134,7.485714285714286
2014-06-14 13:39:00.000000142,5.028571428571429
2014-06-14 13:39:00.000000122,10.614285714285714
2014-06-14 13:39:00.000000176,10.028571428571428
2011-12-12 09:42:12.0000004,6.6571428571428575
2011-12-12 09:42:12.0000002,4.314285714285714
2011-12-12 09:42:12.0000001,13.328571428571427
2011-12-12 09:42:12.0000003,6.771428571428571
2011-12-12 09:42:12.0000005,8.085714285714285
2013-06-27 00:20:40.0000001,16.728571428571424
